canton,brand,year,month,bev_count
LU,TOYOTA,2024,5,1
LU,TOYOTA,2024,7,1
LU,TOYOTA,2024,8,1
LU,TOYOTA,2024,11,1
LU,TOYOTA,2024,12,2
LU,TOYOTA,2025,1,2
LU,TOYOTA,2025,2,4
LU,TOYOTA,2025,3,3
LU,TOYOTA,2025,4,2
LU,TOYOTA,2025,5,1
LU,TOYOTA,2025,6,1
LU,TOYOTA,2025,7,2
LU,TOYOTA,2025,8,1
LU,TOYOTA,2025,10,1
LU,TOYOTA,2025,12,27
LU,TOYOTA,2026,1,2
LU,TOYOTA,2026,2,3
LU,TOYOTA,2026,3,8
LU,UEBRIGE (SIEHE TYP),2020,8,1
LU,UEBRIGE (SIEHE TYP),2020,12,1
LU,UEBRIGE (SIEHE TYP),2022,1,1
LU,UEBRIGE (SIEHE TYP),2022,6,1
LU,UEBRIGE (SIEHE TYP),2024,7,4
LU,UEBRIGE (SIEHE TYP),2025,5,1
LU,UEBRIGE (SIEHE TYP),2025,8,1
LU,VOLVO,2020,12,4
LU,VOLVO,2021,1,4
LU,VOLVO,2021,2,2
LU,VOLVO,2021,3,4
LU,VOLVO,2021,4,4
LU,VOLVO,2021,5,5
LU,VOLVO,2021,6,6
LU,VOLVO,2021,7,8
LU,VOLVO,2021,9,1
LU,VOLVO,2021,10,2
LU,VOLVO,2021,11,9
LU,VOLVO,2021,12,13
LU,VOLVO,2022,1,4
LU,VOLVO,2022,2,4
LU,VOLVO,2022,3,10
LU,VOLVO,2022,4,6
LU,VOLVO,2022,5,12
LU,VOLVO,2022,6,4
LU,VOLVO,2022,7,1
LU,VOLVO,2022,8,1
LU,VOLVO,2022,9,5
LU,VOLVO,2022,10,6
LU,VOLVO,2022,11,3
LU,VOLVO,2022,12,4
LU,VOLVO,2023,1,5
LU,VOLVO,2023,2,13
LU,VOLVO,2023,3,24
LU,VOLVO,2023,4,17
LU,VOLVO,2023,5,18
LU,VOLVO,2023,6,23
LU,VOLVO,2023,7,9
LU,VOLVO,2023,8,3
LU,VOLVO,2023,9,8
LU,VOLVO,2023,10,8
LU,VOLVO,2023,11,1
LU,VOLVO,2023,12,17
LU,VOLVO,2024,1,7
LU,VOLVO,2024,2,15
LU,VOLVO,2024,3,13
LU,VOLVO,2024,4,31
LU,VOLVO,2024,5,16
LU,VOLVO,2024,6,48
LU,VOLVO,2024,7,24
LU,VOLVO,2024,8,25
LU,VOLVO,2024,9,22
LU,VOLVO,2024,10,15
LU,VOLVO,2024,11,15
LU,VOLVO,2024,12,49
LU,VOLVO,2025,1,10
LU,VOLVO,2025,2,5
LU,VOLVO,2025,3,9
LU,VOLVO,2025,4,6
LU,VOLVO,2025,5,12
LU,VOLVO,2025,6,12
LU,VOLVO,2025,7,29
LU,VOLVO,2025,8,11
LU,VOLVO,2025,9,14
LU,VOLVO,2025,10,13
LU,VOLVO,2025,11,17
LU,VOLVO,2025,12,24
LU,VOLVO,2026,1,15
LU,VOLVO,2026,2,7
LU,VOLVO,2026,3,16
LU,VOYAH,2023,10,1
LU,VOYAH,2024,1,1
LU,VW,2016,6,1
LU,VW,2016,12,1
LU,VW,2017,4,1
LU,VW,2017,5,1
LU,VW,2017,6,2
LU,VW,2017,8,2
LU,VW,2017,11,2
LU,VW,2017,12,3
LU,VW,2018,1,1
LU,VW,2019,1,1
LU,VW,2019,3,1
LU,VW,2019,4,3
LU,VW,2019,11,3
LU,VW,2019,12,14
LU,VW,2020,3,1
LU,VW,2020,5,1
LU,VW,2020,6,2
LU,VW,2020,7,1
LU,VW,2020,9,17
LU,VW,2020,10,6
LU,VW,2020,11,8
LU,VW,2020,12,12
LU,VW,2021,1,6
LU,VW,2021,2,7
LU,VW,2021,3,18
LU,VW,2021,4,23
LU,VW,2021,5,12
LU,VW,2021,6,22
LU,VW,2021,7,10
LU,VW,2021,8,21
LU,VW,2021,9,12
LU,VW,2021,10,16
LU,VW,2021,11,11
LU,VW,2021,12,29
LU,VW,2022,1,8
LU,VW,2022,2,4
LU,VW,2022,3,14
LU,VW,2022,4,7
LU,VW,2022,5,17
LU,VW,2022,6,14
LU,VW,2022,7,12
LU,VW,2022,8,17
LU,VW,2022,9,24
LU,VW,2022,10,30
LU,VW,2022,11,43
LU,VW,2022,12,50
LU,VW,2023,1,21
LU,VW,2023,2,21
LU,VW,2023,3,33
LU,VW,2023,4,29
LU,VW,2023,5,16
LU,VW,2023,6,19
LU,VW,2023,7,21
LU,VW,2023,8,20
LU,VW,2023,9,18
LU,VW,2023,10,24
LU,VW,2023,11,25
LU,VW,2023,12,97
LU,VW,2024,1,6
LU,VW,2024,2,13
LU,VW,2024,3,14
LU,VW,2024,4,10
LU,VW,2024,5,15
LU,VW,2024,6,17
LU,VW,2024,7,16
LU,VW,2024,8,16
LU,VW,2024,9,16
LU,VW,2024,10,23
LU,VW,2024,11,16
LU,VW,2024,12,33
LU,VW,2025,1,22
LU,VW,2025,2,13
LU,VW,2025,3,13
LU,VW,2025,4,19
LU,VW,2025,5,22
LU,VW,2025,6,15
LU,VW,2025,7,36
LU,VW,2025,8,14
LU,VW,2025,9,31
LU,VW,2025,10,27
LU,VW,2025,11,16
LU,VW,2025,12,21
LU,VW,2026,1,12
LU,VW,2026,2,8
LU,VW,2026,3,21
LU,XPENG,2026,1,1
LU,XPENG,2026,2,1
LU,XPENG,2026,3,7
LU,ZEEKR,2025,10,1
LU,ZEEKR,2025,11,4
LU,ZEEKR,2026,1,3
LU,ZEEKR,2026,2,4
LU,ZEEKR,2026,3,3
M,ALFA ROMEO,2025,11,1
M,AUDI,2021,11,2
M,AUDI,2022,1,5
M,AUDI,2022,3,1
M,AUDI,2022,5,1
M,AUDI,2022,6,1
M,AUDI,2022,7,4
M,AUDI,2022,8,4
M,AUDI,2022,9,2
M,AUDI,2022,10,6
M,AUDI,2022,11,9
M,AUDI,2022,12,5
M,AUDI,2023,1,5
M,AUDI,2023,2,1
M,AUDI,2023,3,9
M,AUDI,2023,4,3
M,AUDI,2023,5,5
M,AUDI,2023,6,1
M,AUDI,2023,7,1
M,AUDI,2023,8,1
M,AUDI,2023,10,15
M,AUDI,2023,11,1
M,AUDI,2023,12,5
M,AUDI,2024,1,1
M,AUDI,2024,2,1
M,AUDI,2024,3,1
M,AUDI,2024,4,7
M,AUDI,2024,5,1
M,AUDI,2024,7,2
M,AUDI,2024,9,1
M,AUDI,2024,10,1
M,AUDI,2024,11,1
M,AUDI,2024,12,1
M,AUDI,2025,2,3
M,AUDI,2025,3,1
M,AUDI,2025,4,1
M,AUDI,2025,5,1
M,AUDI,2025,6,3
M,AUDI,2025,7,1
M,AUDI,2025,8,1
M,AUDI,2025,9,2
M,AUDI,2025,10,2
M,AUDI,2025,11,1
M,AUDI,2025,12,1
M,AUDI,2026,2,7
M,AUDI,2026,3,3
M,BMW,2023,1,5
M,BMW,2023,3,4
M,BMW,2023,5,1
M,BMW,2023,6,2
M,BMW,2023,9,3
M,BMW,2023,10,2
M,BMW,2023,11,1
M,BMW,2024,2,2
M,BMW,2024,4,9
M,BMW,2024,5,6
M,BMW,2024,6,3
M,BMW,2024,7,9
M,BMW,2024,8,8
M,BMW,2024,9,7
M,BMW,2024,10,4
M,BMW,2024,11,2
M,BMW,2025,1,2
M,BMW,2025,2,16
M,BMW,2025,3,11
M,BMW,2025,4,1
M,BMW,2025,5,1
M,BMW,2025,6,2
M,BMW,2025,7,9
M,BMW,2025,8,3
M,BMW,2025,9,2
M,BMW,2025,10,5
M,BMW,2025,11,4
M,BMW,2025,12,12
M,BMW,2026,1,1
M,BMW,2026,3,6
M,CUPRA,2022,12,1
M,CUPRA,2023,9,1
M,CUPRA,2024,1,1
M,CUPRA,2025,8,1
M,CUPRA,2026,1,1
M,FORD,2023,2,1
M,FORD,2023,10,2
M,FORD,2024,12,1
M,FORD,2025,3,2
M,FORD,2025,4,1
M,FORD,2025,5,3
M,FORD,2025,7,5
M,FORD,2025,8,2
M,FORD,2025,9,2
M,FORD,2025,10,2
M,FORD,2025,11,7
M,FORD,2025,12,5
M,FORD,2026,1,3
M,FORD,2026,2,8
M,FORD,2026,3,9
M,HYUNDAI,2016,12,1
M,HYUNDAI,2020,9,1
M,HYUNDAI,2020,12,1
M,HYUNDAI,2021,9,1
M,HYUNDAI,2023,8,2
M,HYUNDAI,2025,12,1
M,HYUNDAI,2026,1,1
M,JEEP,2024,6,1
M,JEEP,2025,12,1
M,KG MOBILITY,2025,7,1
M,KG MOBILITY,2025,8,1
M,KIA,2020,9,1
M,KIA,2021,9,1
M,KIA,2023,7,1
M,KIA,2023,9,1
M,KIA,2025,7,1
M,LEAPMOTOR,2025,10,1
M,MERCEDES-BENZ,2020,3,1
M,MERCEDES-BENZ,2021,12,1
M,MERCEDES-BENZ,2023,1,1
M,MERCEDES-BENZ,2023,8,1
M,MERCEDES-BENZ,2023,11,2
M,MERCEDES-BENZ,2024,1,6
M,MERCEDES-BENZ,2024,3,10
M,MERCEDES-BENZ,2024,4,10
M,MERCEDES-BENZ,2024,5,7
M,MERCEDES-BENZ,2024,11,17
M,MERCEDES-BENZ,2025,9,1
M,MERCEDES-BENZ,2025,10,6
M,MERCEDES-BENZ,2025,11,14
M,MERCEDES-BENZ,2025,12,22
M,MERCEDES-BENZ,2026,2,1
M,MINI,2025,7,2
M,MINI,2025,9,1
M,MINI,2026,3,1
M,OPEL,2019,8,1
M,PEUGEOT,2021,5,1
M,PEUGEOT,2024,5,1
M,PEUGEOT,2024,6,1
M,PEUGEOT,2024,7,3
M,PEUGEOT,2025,6,1
M,PEUGEOT,2025,10,1
M,PEUGEOT,2026,3,1
M,POLESTAR,2023,8,1
M,POLESTAR,2024,5,1
M,POLESTAR,2026,2,2
M,POLESTAR,2026,3,1
M,RENAULT,2020,11,1
M,RENAULT,2021,11,1
M,RENAULT,2021,12,6
M,RENAULT,2024,9,1
M,RENAULT,2026,1,1
M,SKODA,2021,5,1
M,SKODA,2021,6,2
M,SKODA,2021,7,1
M,SKODA,2021,8,5
M,SKODA,2021,11,2
M,SKODA,2022,6,2
M,SKODA,2022,7,1
M,SKODA,2022,8,1
M,SKODA,2022,9,1
M,SKODA,2022,10,1
M,SKODA,2022,12,5
M,SKODA,2023,1,2
M,SKODA,2023,3,1
M,SKODA,2023,4,1
M,SKODA,2023,5,3
M,SKODA,2023,11,57
M,SKODA,2023,12,2
M,SKODA,2024,1,1
M,SKODA,2024,4,2
M,SKODA,2024,7,1
M,SKODA,2024,9,1
M,SKODA,2024,10,3
M,SKODA,2024,11,1
M,SKODA,2025,5,8
M,SKODA,2025,6,11
M,SKODA,2025,7,12
M,SKODA,2025,8,4
M,SKODA,2025,9,13
M,SKODA,2025,10,17
M,SKODA,2025,11,16
M,SKODA,2025,12,9
M,SKODA,2026,1,1
M,SKODA,2026,2,50
M,SKODA,2026,3,34
M,TESLA,2020,9,1
M,TESLA,2020,11,1
M,TESLA,2021,3,3
M,TESLA,2021,4,2
M,TESLA,2021,9,2
M,TESLA,2021,12,1
M,TESLA,2022,3,1
M,TESLA,2022,9,1
M,TESLA,2023,5,1
M,TESLA,2023,6,1
M,TESLA,2023,9,1
M,TESLA,2024,2,2
M,TESLA,2024,3,1
M,TESLA,2024,5,2
M,TESLA,2024,6,2
M,TESLA,2024,7,4
M,TESLA,2024,9,1
M,TESLA,2024,10,2
M,TESLA,2024,11,2
M,TESLA,2025,2,1
M,TESLA,2025,4,1
M,TESLA,2025,5,1
M,TESLA,2025,6,3
M,TESLA,2025,8,1
M,TESLA,2025,9,1
M,TOYOTA,2023,6,6
M,TOYOTA,2023,7,1
M,TOYOTA,2023,10,1
M,TOYOTA,2025,9,1
M,TOYOTA,2026,1,2
M,VOLVO,2021,3,2
M,VOLVO,2021,5,1
M,VOLVO,2021,7,1
M,VOLVO,2021,11,2
M,VOLVO,2022,4,1
M,VOLVO,2022,10,1
M,VOLVO,2023,3,1
M,VOLVO,2023,12,1
M,VOLVO,2024,4,1
M,VOLVO,2024,5,1
M,VOLVO,2025,2,1
M,VOLVO,2025,3,1
M,VOLVO,2025,9,1
M,VOLVO,2026,2,1
M,VW,2016,9,1
M,VW,2021,4,1
M,VW,2022,5,1
M,VW,2022,6,1
M,VW,2024,2,1
M,VW,2024,4,1
M,VW,2024,5,2
M,VW,2024,6,2
M,VW,2024,9,1
M,VW,2024,10,4
M,VW,2025,10,2
M,VW,2025,11,5
M,VW,2026,1,1
M,VW,2026,2,1
NE,ABARTH,2025,8,1
NE,AIWAYS,2022,5,2
NE,AIWAYS,2022,6,1
NE,AIWAYS,2022,7,3
NE,AIWAYS,2022,9,1
NE,AIWAYS,2022,10,1
NE,AIWAYS,2022,12,1
NE,AIWAYS,2023,1,1
NE,AIWAYS,2023,6,1
NE,AIWAYS,2023,11,1
NE,ALFA ROMEO,2024,11,1
NE,ALFA ROMEO,2026,2,2
NE,ALPINE,2024,12,1
NE,ALPINE,2025,3,1
NE,ALPINE,2025,5,1
NE,ALPINE,2025,6,4
NE,ALPINE,2025,8,3
NE,ALPINE,2025,10,1
NE,ALPINE,2025,12,3
NE,ALPINE,2026,3,1
NE,AUDI,2019,3,1
NE,AUDI,2019,6,1
NE,AUDI,2019,8,2
NE,AUDI,2020,1,2
NE,AUDI,2020,3,1
NE,AUDI,2020,6,1
NE,AUDI,2020,7,2
NE,AUDI,2020,9,1
NE,AUDI,2020,11,1
NE,AUDI,2020,12,1
NE,AUDI,2021,1,2
NE,AUDI,2021,4,1
NE,AUDI,2021,5,1
NE,AUDI,2021,6,3
NE,AUDI,2021,8,1
NE,AUDI,2021,9,5
NE,AUDI,2021,11,7
NE,AUDI,2021,12,6
NE,AUDI,2022,1,3
NE,AUDI,2022,2,2
NE,AUDI,2022,3,6
NE,AUDI,2022,4,2
NE,AUDI,2022,5,5
NE,AUDI,2022,6,2
NE,AUDI,2022,7,1
NE,AUDI,2022,8,2
NE,AUDI,2022,9,3
NE,AUDI,2022,10,4
NE,AUDI,2022,11,2
NE,AUDI,2022,12,3
NE,AUDI,2023,1,6
NE,AUDI,2023,2,5
NE,AUDI,2023,3,7
NE,AUDI,2023,4,5
NE,AUDI,2023,5,1
NE,AUDI,2023,6,12
NE,AUDI,2023,7,4
NE,AUDI,2023,8,8
NE,AUDI,2023,9,8
NE,AUDI,2023,10,11
NE,AUDI,2023,11,15
NE,AUDI,2023,12,14
NE,AUDI,2024,1,2
NE,AUDI,2024,3,1
NE,AUDI,2024,4,4
NE,AUDI,2024,5,8
NE,AUDI,2024,6,6
NE,AUDI,2024,7,5
NE,AUDI,2024,8,4
NE,AUDI,2024,9,2
NE,AUDI,2024,10,4
NE,AUDI,2024,11,7
NE,AUDI,2024,12,11
NE,AUDI,2025,1,5
NE,AUDI,2025,2,5
NE,AUDI,2025,3,3
NE,AUDI,2025,4,7
NE,AUDI,2025,5,6
NE,AUDI,2025,6,5
NE,AUDI,2025,7,1
NE,AUDI,2025,8,3
NE,AUDI,2025,9,11
NE,AUDI,2025,10,7
NE,AUDI,2025,11,3
NE,AUDI,2025,12,7
NE,AUDI,2026,1,2
NE,AUDI,2026,2,2
NE,AUDI,2026,3,10
NE,BMW,2017,3,1
NE,BMW,2017,12,1
NE,BMW,2018,5,1
NE,BMW,2019,3,1
NE,BMW,2019,4,1
NE,BMW,2019,5,1
NE,BMW,2019,9,1
NE,BMW,2019,10,2
NE,BMW,2019,12,1
NE,BMW,2020,1,3
NE,BMW,2020,6,1
NE,BMW,2020,9,1
NE,BMW,2020,10,1
NE,BMW,2020,12,1
NE,BMW,2021,3,4
NE,BMW,2021,4,1
NE,BMW,2021,5,1
NE,BMW,2021,6,2
NE,BMW,2021,9,1
NE,BMW,2021,10,1
NE,BMW,2021,11,1
NE,BMW,2021,12,2
NE,BMW,2022,1,2
NE,BMW,2022,2,2
NE,BMW,2022,3,4
NE,BMW,2022,4,1
NE,BMW,2022,5,4
NE,BMW,2022,6,4
NE,BMW,2022,7,1
NE,BMW,2022,8,1
NE,BMW,2022,9,3
NE,BMW,2022,10,1
NE,BMW,2022,11,1
NE,BMW,2022,12,15
NE,BMW,2023,3,4
NE,BMW,2023,5,6
NE,BMW,2023,6,3
NE,BMW,2023,8,4
NE,BMW,2023,9,10
NE,BMW,2023,10,10
NE,BMW,2023,11,6
NE,BMW,2023,12,10
NE,BMW,2024,1,1
NE,BMW,2024,2,2
NE,BMW,2024,3,9
NE,BMW,2024,4,5
NE,BMW,2024,5,8
NE,BMW,2024,6,14
NE,BMW,2024,7,3
NE,BMW,2024,8,1
NE,BMW,2024,9,2
NE,BMW,2024,10,3
NE,BMW,2024,11,4
NE,BMW,2024,12,5
NE,BMW,2025,1,5
NE,BMW,2025,2,1
NE,BMW,2025,3,3
NE,BMW,2025,4,4
NE,BMW,2025,5,5
NE,BMW,2025,6,8
NE,BMW,2025,7,3
NE,BMW,2025,8,2
NE,BMW,2025,9,3
NE,BMW,2025,10,5
NE,BMW,2025,11,4
NE,BMW,2025,12,5
NE,BMW,2026,1,1
NE,BMW,2026,2,4
NE,BMW,2026,3,6
NE,BYD,2024,11,1
NE,BYD,2025,8,1
NE,BYD,2025,9,1
NE,BYD,2025,10,3
NE,BYD,2025,11,1
NE,BYD,2025,12,2
NE,BYD,2026,1,4
NE,BYD,2026,2,5
NE,BYD,2026,3,1
NE,CITROEN,2017,8,1
NE,CITROEN,2019,4,1
NE,CITROEN,2019,5,4
NE,CITROEN,2021,2,2
NE,CITROEN,2021,5,1
NE,CITROEN,2021,11,2
NE,CITROEN,2021,12,1
NE,CITROEN,2022,2,1
NE,CITROEN,2022,3,2
NE,CITROEN,2022,4,1
NE,CITROEN,2022,5,2
NE,CITROEN,2022,6,2
NE,CITROEN,2022,7,1
NE,CITROEN,2022,8,2
NE,CITROEN,2022,11,2
NE,CITROEN,2023,1,3
NE,CITROEN,2023,2,2
NE,CITROEN,2023,3,2
NE,CITROEN,2023,5,3
NE,CITROEN,2023,6,2
NE,CITROEN,2023,8,1
NE,CITROEN,2023,9,2
NE,CITROEN,2023,10,2
NE,CITROEN,2023,11,1
NE,CITROEN,2024,10,1
NE,CITROEN,2024,11,2
NE,CITROEN,2025,1,3
NE,CITROEN,2025,3,4
NE,CITROEN,2025,5,1
NE,CITROEN,2025,6,3
NE,CITROEN,2025,7,2
NE,CITROEN,2025,8,2
NE,CITROEN,2025,9,1
NE,CITROEN,2025,10,1
NE,CITROEN,2025,11,3
NE,CITROEN,2025,12,1
NE,CITROEN,2026,1,3
NE,CITROEN,2026,2,2
NE,CITROEN,2026,3,3
NE,CUPRA,2021,11,2
NE,CUPRA,2021,12,1
NE,CUPRA,2022,1,2
NE,CUPRA,2022,2,1
NE,CUPRA,2022,5,4
NE,CUPRA,2022,6,2
NE,CUPRA,2022,7,4
NE,CUPRA,2022,8,1
NE,CUPRA,2022,9,3
NE,CUPRA,2022,10,3
NE,CUPRA,2022,11,1
NE,CUPRA,2022,12,4
NE,CUPRA,2023,1,1
NE,CUPRA,2023,2,2
NE,CUPRA,2023,3,6
NE,CUPRA,2023,4,2
NE,CUPRA,2023,5,2
NE,CUPRA,2023,6,4
NE,CUPRA,2023,8,4
NE,CUPRA,2023,9,3
NE,CUPRA,2023,10,2
NE,CUPRA,2023,11,3
NE,CUPRA,2023,12,10
NE,CUPRA,2024,4,1
NE,CUPRA,2024,5,2
NE,CUPRA,2024,6,4
NE,CUPRA,2024,7,2
NE,CUPRA,2024,8,4
NE,CUPRA,2024,9,2
NE,CUPRA,2024,10,2
NE,CUPRA,2024,11,2
NE,CUPRA,2024,12,8
NE,CUPRA,2025,1,1
NE,CUPRA,2025,3,3
NE,CUPRA,2025,4,5
NE,CUPRA,2025,5,2
NE,CUPRA,2025,6,4
NE,CUPRA,2025,7,2
NE,CUPRA,2025,9,4
NE,CUPRA,2025,10,1
NE,CUPRA,2025,11,5
NE,CUPRA,2025,12,11
NE,CUPRA,2026,1,1
NE,CUPRA,2026,2,2
NE,CUPRA,2026,3,1
NE,DACIA,2021,6,2
NE,DACIA,2021,8,1
NE,DACIA,2021,10,3
NE,DACIA,2021,11,1
NE,DACIA,2021,12,1
NE,DACIA,2022,1,1
NE,DACIA,2022,3,2
NE,DACIA,2022,4,2
NE,DACIA,2022,5,1
NE,DACIA,2022,9,2
NE,DACIA,2023,1,1
NE,DACIA,2023,2,1
NE,DACIA,2023,4,3
NE,DACIA,2023,5,2
NE,DACIA,2023,8,1
NE,DACIA,2023,9,2
NE,DACIA,2023,11,2
NE,DACIA,2023,12,4
NE,DACIA,2024,2,1
NE,DACIA,2024,5,1
NE,DACIA,2024,10,1
NE,DACIA,2025,1,2
NE,DACIA,2025,2,4
NE,DACIA,2025,6,1
NE,DACIA,2025,7,1
NE,DACIA,2025,9,1
NE,DACIA,2025,12,1
NE,DACIA,2026,2,3
NE,DS,2020,2,1
NE,DS,2020,9,1
NE,DS,2020,10,3
NE,DS,2020,11,1
NE,DS,2021,5,1
NE,DS,2021,7,1
NE,DS,2021,8,1
NE,DS,2022,2,2
NE,DS,2023,2,1
NE,DS,2023,7,1
NE,DS,2023,11,2
NE,DS,2024,1,1
NE,DS,2026,1,2
NE,FIAT,2018,9,1
NE,FIAT,2019,8,3
NE,FIAT,2019,9,1
NE,FIAT,2019,11,3
NE,FIAT,2019,12,10
NE,FIAT,2020,11,3
NE,FIAT,2020,12,5
NE,FIAT,2021,1,1
NE,FIAT,2021,2,2
NE,FIAT,2021,3,1
NE,FIAT,2021,4,1
NE,FIAT,2021,5,3
NE,FIAT,2021,6,1
NE,FIAT,2021,9,1
NE,FIAT,2021,11,3
NE,FIAT,2022,1,1
NE,FIAT,2022,3,5
NE,FIAT,2022,4,7
NE,FIAT,2022,6,1
NE,FIAT,2022,9,1
NE,FIAT,2022,11,1
NE,FIAT,2023,3,2
NE,FIAT,2023,6,1
NE,FIAT,2023,7,1
NE,FIAT,2023,8,1
NE,FIAT,2023,9,1
NE,FIAT,2023,10,1
NE,FIAT,2023,11,1
NE,FIAT,2023,12,2
NE,FIAT,2024,1,1
NE,FIAT,2024,9,1
NE,FIAT,2025,6,1
NE,FIAT,2025,8,1
NE,FIAT,2025,9,1
NE,FIAT,2026,3,2
NE,FORD,2021,6,1
NE,FORD,2021,7,2
NE,FORD,2021,9,1
NE,FORD,2021,12,1
NE,FORD,2022,4,1
NE,FORD,2022,6,1
NE,FORD,2022,7,1
NE,FORD,2022,8,2
NE,FORD,2022,9,1
NE,FORD,2022,10,1
NE,FORD,2022,11,1
NE,FORD,2022,12,3
NE,FORD,2023,1,1
NE,FORD,2023,2,1
NE,FORD,2023,3,2
NE,FORD,2023,4,1
NE,FORD,2023,7,3
NE,FORD,2023,9,3
NE,FORD,2023,10,2
NE,FORD,2023,11,1
NE,FORD,2023,12,1
NE,FORD,2024,1,1
NE,FORD,2024,2,1
NE,FORD,2024,5,1
NE,FORD,2024,7,1
NE,FORD,2024,9,2
NE,FORD,2024,10,2
NE,FORD,2024,11,4
NE,FORD,2025,1,3
NE,FORD,2025,5,2
NE,FORD,2025,6,3
NE,FORD,2025,7,1
NE,FORD,2025,8,1
NE,FORD,2025,10,1
NE,FORD,2025,11,1
NE,FORD,2026,2,2
NE,FORD-CNG-TECHNIK,2018,2,2
NE,GENESIS,2022,12,1
NE,GENESIS,2023,7,1
NE,GENESIS,2023,8,2
NE,GENESIS,2023,9,1
NE,GENESIS,2024,8,1
NE,HONDA,2020,7,2
NE,HONDA,2020,8,1
NE,HONDA,2020,10,1
NE,HONDA,2020,11,2
NE,HONDA,2021,1,1
NE,HONDA,2021,4,1
NE,HONDA,2021,6,1
NE,HONDA,2021,8,2
NE,HONDA,2021,10,1
NE,HONDA,2021,11,2
NE,HONDA,2021,12,2
NE,HONDA,2022,6,2
NE,HONDA,2022,10,1
NE,HONDA,2022,12,1
NE,HONDA,2023,8,2
NE,HONDA,2023,9,2
NE,HONDA,2023,12,1
NE,HONDA,2024,1,1
NE,HONDA,2024,2,1
NE,HONDA,2024,3,6
NE,HONDA,2024,4,1
NE,HONDA,2024,5,2
NE,HONDA,2024,6,2
NE,HONDA,2024,8,2
NE,HONDA,2024,9,2
NE,HONDA,2024,10,1
NE,HONDA,2024,11,2
NE,HONDA,2025,3,1
NE,HONDA,2025,4,1
NE,HONDA,2025,5,2
NE,HONDA,2025,6,1
NE,HONDA,2025,8,1
NE,HONDA,2025,9,1
NE,HONDA,2025,10,2
NE,HONDA,2025,11,1
NE,HYUNDAI,2016,12,1
NE,HYUNDAI,2017,10,1
NE,HYUNDAI,2018,9,2
NE,HYUNDAI,2018,12,3
NE,HYUNDAI,2019,1,1
NE,HYUNDAI,2019,2,1
NE,HYUNDAI,2019,4,2
NE,HYUNDAI,2019,5,2
NE,HYUNDAI,2019,7,3
NE,HYUNDAI,2019,8,3
NE,HYUNDAI,2019,9,1
NE,HYUNDAI,2019,11,1
NE,HYUNDAI,2019,12,1
NE,HYUNDAI,2020,1,1
NE,HYUNDAI,2020,4,1
NE,HYUNDAI,2020,5,1
NE,HYUNDAI,2020,6,1
NE,HYUNDAI,2020,7,2
NE,HYUNDAI,2020,8,1
NE,HYUNDAI,2020,9,3
NE,HYUNDAI,2020,10,1
NE,HYUNDAI,2020,11,3
NE,HYUNDAI,2020,12,7
NE,HYUNDAI,2021,1,1
NE,HYUNDAI,2021,2,1
NE,HYUNDAI,2021,3,1
NE,HYUNDAI,2021,4,3
NE,HYUNDAI,2021,5,4
NE,HYUNDAI,2021,6,4
NE,HYUNDAI,2021,7,3
NE,HYUNDAI,2021,8,3
NE,HYUNDAI,2021,9,2
NE,HYUNDAI,2021,10,1
NE,HYUNDAI,2021,12,4
NE,HYUNDAI,2022,1,1
NE,HYUNDAI,2022,2,5
NE,HYUNDAI,2022,3,4
NE,HYUNDAI,2022,4,3
NE,HYUNDAI,2022,5,2
NE,HYUNDAI,2022,6,1
NE,HYUNDAI,2022,9,2
NE,HYUNDAI,2022,12,2
NE,HYUNDAI,2023,1,1
NE,HYUNDAI,2023,2,2
NE,HYUNDAI,2023,3,3
NE,HYUNDAI,2023,4,1
NE,HYUNDAI,2023,5,3
NE,HYUNDAI,2023,6,2
NE,HYUNDAI,2023,7,1
NE,HYUNDAI,2023,9,1
NE,HYUNDAI,2023,10,1
NE,HYUNDAI,2023,11,2
NE,HYUNDAI,2023,12,1
NE,HYUNDAI,2024,2,4
NE,HYUNDAI,2024,6,2
NE,HYUNDAI,2024,7,7
NE,HYUNDAI,2024,8,3
NE,HYUNDAI,2024,9,5
NE,HYUNDAI,2024,10,3
NE,HYUNDAI,2024,11,2
NE,HYUNDAI,2024,12,8
NE,HYUNDAI,2025,1,1
NE,HYUNDAI,2025,2,5
NE,HYUNDAI,2025,3,8
NE,HYUNDAI,2025,4,1
NE,HYUNDAI,2025,5,4
NE,HYUNDAI,2025,6,3
NE,HYUNDAI,2025,7,3
NE,HYUNDAI,2025,8,2
NE,HYUNDAI,2025,9,10
NE,HYUNDAI,2025,10,11
NE,HYUNDAI,2025,11,5
NE,HYUNDAI,2026,1,1
NE,HYUNDAI,2026,2,4
NE,HYUNDAI,2026,3,5
NE,JAC,2023,3,1
NE,JAC,2023,4,1
NE,JAC,2023,6,1
NE,JAC,2023,8,1
NE,JAC,2023,12,1
NE,JAC,2025,6,1
NE,JAC,2025,7,1
NE,JAC,2025,11,2
NE,JAC,2025,12,1
NE,JAGUAR,2018,11,1
NE,JAGUAR,2019,2,2
NE,JAGUAR,2019,8,1
NE,JAGUAR,2020,11,1
NE,JAGUAR,2020,12,2
NE,JAGUAR,2021,12,1
NE,JAGUAR,2023,7,1
NE,JEEP,2023,7,1
NE,JEEP,2023,9,1
NE,JEEP,2023,10,1
NE,JEEP,2023,11,1
NE,JEEP,2024,6,1
